IQ,RPM
66,897
61,897
66,897
56,897
57,897
48,897
43,897
34,897
38,897
41,897
54,897
69,895
63,897
55,897
50,897
66,897
60,897
65,897
63,897
102,897
55,897
89,897
56,897
105,897
49,897
55,897
67,897
64,897
53,897
47,895
49,897
32,897
59,897
52,897
47,897
49,897
35,897
32,897
39,897
47,897
25,897
45,897
53,897
62,897
67,897
73,895
99,895
52,895
63,897
37,897
42,897
43,897
25,897
50,897
43,897
28,897
33,895
37,897
28,894
16,897
7,897
11,897
2,897
30,897
13,897
34,897
25,897
30,897
27,897
38,897
54,897
40,897
26,897
48,897
82,897
33,897
54,897
49,897
45,897
38,897
34,897
33,897
27,895
14,897
13,897
39,897
44,897
2,897
42,897
30,897
32,897
35,897
40,897
39,897
48,897
71,897
82,897
82,895
57,897
101,897
13,897
50,897
52,897
41,897
47,897
51,897
48,897
41,897
51,897
42,897
0,897
48,897
66,897
40,897
38,897
55,897
56,897
50,897
60,897
60,897
71,897
66,897
64,897
54,897
105,897
63,897
57,897
124,897
67,897
65,897
74,895
65,895
63,897
57,895
50,897
42,897
49,897
48,897
45,895
68,897
53,897
54,895
63,897
53,897
64,897
52,897
55,895
66,897
60,897
90,897
89,897
112,897
105,897
56,897
50,897
56,897
52,897
56,897
43,897
49,897
23,895
51,897
49,894
39,897
50,897
69,900
63,897
30,897
60,897
41,894
42,897
46,897
47,897
60,895
64,895
29,893
88,895
63,897
38,897
46,897
42,895
41,897
49,897
40,897
34,897
24,897
37,897
24,897
16,897
18,897
14,897
34,895
38,897
17,897
32,895
36,897
37,897
47,897
27,897
68,897
51,897
72,897
34,897
86,894
22,897
43,897
35,897
40,895
34,897
25,897
34,897
32,897
30,897
21,898
57,897
30,906
28,897
61,891
39,895
39,897
40,897
41,898
40,897
58,895
64,897
90,895
89,895
63,897
24,897
50,897
54,897
56,897
37,897
34,897
43,895
49,897
43,891
38,897
25,897
39,895
43,897
46,897
34,897
46,897
48,897
49,897
54,897
66,897
63,895
62,897
65,897
64,897
105,897
64,897
73,897
65,897
56,897
57,897
68,897
66,897
52,897
50,897
48,897
47,897
115,897
47,897
58,897
48,895
43,897
57,897
55,897
57,897
54,897
56,897
64,895
64,897
85,897
84,897
82,897
25,900
64,897
61,897
61,897
57,897
61,897
52,897
46,897
49,894
43,897
45,897
40,897
79,897
9,895
40,895
42,895
39,897
34,897
41,897
45,897
45,897
47,897
90,897
60,897
69,897
65,897
71,897
63,897
47,897
50,895
49,895
39,895
45,897
43,897
43,897
28,897
28,897
23,895
25,901
9,896
28,897
22,897
32,897
41,897
31,897
35,897
24,897
59,897
51,897
75,897
10,895
72,897
69,897
50,897
64,897
47,894
37,897
38,897
34,897
25,895
139,897
29,897
36,898
8,897
20,897
27,897
33,897
31,901
41,897
30,897
35,897
32,897
47,895
78,897
88,897
60,897
56,895
86,897
75,897
46,894
50,897
48,895
45,897
43,897
41,895
51,897
59,897
28,897
32,897
41,897
23,897
23,897
48,897
38,897
57,897
55,897
65,897
65,897
73,897
72,897
93,895
68,897
96,897
49,897
99,897
52,897
66,897
71,897
58,895
58,897
50,897
59,897
43,897
47,897
69,897
17,897
62,897
36,897
57,896
46,897
57,897
63,897
60,897
71,897
72,897
33,897
92,897
60,897
49,897
65,897
66,897
52,895
60,897
69,897
56,897
56,897
50,895
68,897
37,897
47,897
23,897
41,897
45,897
41,897
36,897
39,897
50,897
49,897
45,897
59,897
47,898
69,897
82,897
52,897
63,897
46,897
65,897
43,897
33,897
47,897
39,897
45,897
33,897
23,897
15,897
15,897
7,897
26,895
22,897
17,897
30,897
33,895
33,897
37,895
41,897
48,897
54,897
40,897
49,897
16,897
25,897
79,897
37,897
41,897
41,897
35,897
37,895
25,897
25,895
36,897
27,897
22,897
35,894
46,897
33,897
41,897
31,897
32,897
36,897
35,897
55,897
48,897
59,895
66,897
73,897
47,897
89,897
63,897
51,897
41,897
46,897
44,897
48,897
41,897
43,897
42,897
40,897
48,897
44,897
31,897
35,895
54,897
49,897
53,897
54,897
65,897
55,894
72,894
65,895
72,897
89,895
80,897
81,897
60,897
48,897
58,897
55,897
56,897
63,897
49,897
58,897
47,897
19,897
48,897
43,897
44,897
69,895
55,897
62,897
62,897
64,897
55,897
55,897
55,897
86,897
99,897
96,897
96,897
97,897
69,897
62,897
56,897
48,897
56,897
52,897
57,897
47,897
51,897
31,897
48,897
34,895
40,897
42,897
39,897
51,897
45,897
50,897
55,897
55,897
66,897
78,897
75,897
89,897
39,897
42,897
46,897
67,897
43,897
40,897
43,897
41,897
31,897
21,897
34,897
8,897
25,897
15,895
28,895
19,897
25,897
37,897
26,897
37,895
31,895
50,897
46,897
36,897
72,897
55,897
77,897
50,897
32,895
39,897
40,897
34,897
34,897
34,897
22,897
29,897
5,897
34,897
51,897
27,897
33,897
39,897
23,897
45,897
29,897
38,897
49,897
51,897
74,897
28,897
63,897
37,897
47,897
54,897
41,894
50,897
47,897
50,897
33,897
41,897
59,897
48,895
32,897
57,897
78,897
47,897
50,897
48,897
48,897
59,897
63,897
64,897
74,897
78,897
102,897
90,897
63,897
73,897
42,897
70,897
73,897
59,894
54,895
65,898
57,897
50,897
63,897
30,895
55,897
73,897
32,897
51,894
53,897
47,897
57,897
59,897
54,897
64,897
82,897
84,897
98,897
104,897
104,897
95,895
111,897
96,897
67,897
55,897
56,895
49,895
49,897
42,895
41,895
48,895
55,897
33,897
11,897
41,889
37,897
39,897
41,895
35,897
50,897
48,897
65,897
69,897
93,897
74,897
54,897
45,897
41,897
53,897
41,897
47,897
43,897
45,897
24,897
23,897
24,897
0,895
8,897
45,897
27,897
30,897
31,897
34,897
31,895
40,897
32,897
59,897
47,897
